casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2024-00050030,AFRICA ST,2024-06-22T04:12:00.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2024-00050030-001,,Larceny-theft
2024-00049851,ATWELLS AVE,2024-06-21T15:51:41.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,AWagoner,2024-00049851-001,,
2024-00500999,BRIDGE STREET,2024-06-21T06:46:35.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JLopes,2024-00500999-001,,
2024-00049431,0 Block SMITHFIELD AVE,2024-06-20T10:51:01.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,JMadeira,2024-00049431-001,,
2024-00501007,E MONTGOMERY RD,2024-06-19T23:14:43.000,6,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,JLopes,2024-00501007-001,,
2024-00048959,500 Block PLEASANT VALLEY PKY,2024-06-18T21:27:45.000,6,2024,Suspicious Person,Not Used,No Violations,0,ELane,2024-00048959-001,,
2024-00048488,W FRANKLIN ST & FRIENDSHIP ST,2024-06-17T14:11:00.000,6,2024,Stolen Vehicle\Recovered,Not Used,No Violations,0,MSepe,2024-00048488-001,,
2024-00500972,CEMETERY STREET,2024-06-16T16:42:49.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500972-001,,
2024-00500967,BRAYTON AVE,2024-06-16T12:34:48.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2024-00500967-001,,
2024-00500964,AFRICA ST,2024-06-16T10:31:21.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2024-00500964-001,,
2024-00500959,SPRUCE ST,2024-06-16T02:14:28.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MTroia,2024-00500959-001,,Larceny-theft
2024-00500958,CANAL ST,2024-06-16T02:06:22.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MTroia,2024-00500958-001,,Larceny-theft
2024-00047885,SPRUCE ST,2024-06-15T23:50:00.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station,2024-00047885-001,,Larceny-theft
2024-00047758,ROSEDALE ST &  SERVICE 1 RD,2024-06-15T19:05:20.000,6,2024,Suspicious Person,Not Used,No Violations,0,AMitura,2024-00047758-001,,
2024-00047751,0 Block PLEASANT VALLEY PKY,2024-06-15T18:48:00.000,6,2024,,Not Used,,0,RFernandes,2024-00047751-001,,
2024-00047603,100 Block PECK ST,2024-06-15T09:20:00.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,MMulligan,2024-00047603-001,,
2024-00500950,PINE ST,2024-06-15T08:59:05.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2024-00500950-001,,
2024-00500949,W EXCHANGE ST,2024-06-15T08:54:27.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MTroia,2024-00500949-001,,Larceny-theft
2024-00047583,WICKENDEN ST,2024-06-15T06:35:00.000,6,2024,Stolen Vehicle\Recovered,Not Used,No Violations,0,Central Station,2024-00047583-001,,
2024-00047586,0 Block RIDGEWAY ST,2024-06-15T06:18:46.000,6,2024,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,EPedchenko,2024-00047586-001,,Motor Vehicle Theft
2024-00047302,S MAIN ST,2024-06-14T11:44:00.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2024-00047302-001,,Larceny-theft
2024-00047300,ALLENS AVE &  BAY ST,2024-06-14T11:40:00.000,6,2024,Motor Vehicle Violation,Not Used,No Violations,0,RMalloy,2024-00047300-001,,
2024-00047245,BROAD ST,2024-06-14T08:25:00.000,6,2024,"Fraud, Welfare",40-6-16,FRAUDULENT USE OF FOOD STAMPS/U $500,1,Central Station,2024-00047245-001,,
2024-00047058,ELMWOOD AVE,2024-06-13T16:58:00.000,6,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00047058-001,,
2024-00500933,INDIA ST,2024-06-13T14:08:41.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500933-001,,
2024-00500916,DUDLEY ST,2024-06-11T01:00:38.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500916-001,,
2024-00500905,SPRUCE ST,2024-06-09T16:34:33.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500905-001,,
2024-00500899,N MAIN ST,2024-06-09T01:15:23.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500899-001,,
2024-00500898,N HAUXHURST ST,2024-06-09T01:14:20.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500898-001,,
2024-00045264,DUPOINT DRIVE,2024-06-08T11:42:00.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00045264-001,,
2024-00500892,SUTTON ST,2024-06-08T00:54:00.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500892-001,,
2024-00045056,BLACKSTONE BLVD,2024-06-07T21:32:44.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,ABrodeur,2024-00045056-001,,
2024-00044296,MALTIDA ST & NASHUA ST,2024-06-05T13:14:00.000,6,2024,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,TJones,2024-00044296-001,,
2024-00044296,MALTIDA ST & NASHUA ST,2024-06-05T13:14:00.000,6,2024,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,TJones,2024-00044296-002,,
2024-00044284,CRANSTON ST & GARFIELD AVE,2024-06-05T12:32:00.000,6,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,EAlarcon,2024-00044284-001,,
2024-00500876,BLACKSTONE BLVD,2024-06-04T15:47:04.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500876-001,,Larceny-theft
2024-00044001,RIVER DR,2024-06-04T14:16:00.000,6,2024,Assistance Rendered,Not Used,No violations,0,MCastillo,2024-00044001-001,,
2024-00500873,WASHINGTON S ST,2024-06-04T14:09:59.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500873-001,,Larceny-theft
2024-00500872,POCCASSETT AVE,2024-06-04T13:10:21.000,6,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500872-001,,
2024-00043510,95  &  EXIT 36A,2024-06-03T00:42:00.000,6,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,ESoloman,2024-00043510-001,,
2024-00500861,PORTUGAL WAY,2024-06-02T18:02:58.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500861-001,,Larceny-theft
2024-00043289,RICE ST &  PEARL ST,2024-06-02T13:05:00.000,6,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,LFernandez,2024-00043289-001,,
2024-00043289,RICE ST &  PEARL ST,2024-06-02T13:05:00.000,6,2024,Traffic Violation,31-9-3,Injuring or Tampering with Vehicles,1,LFernandez,2024-00043289-002,,
2024-00042893,0 Block PLEASANT VALLEY PKY,2024-06-01T13:32:26.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADeschamps,2024-00042893-001,,Larceny-theft
2024-00500848,LA FITNESS  1300 N MAIN ST,2024-05-30T18:35:38.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500848-001,,Larceny-theft
2024-00500845,0 Block PLEASANT,2024-05-30T14:01:48.000,5,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500845-001,,
2024-00042026,PROVIDENCE,2024-05-29T22:25:00.000,5,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00042026-001,,
2024-00500825,N I & 95 HWY,2024-05-28T10:09:21.000,5,2024,Property Damage,Not Used,No Violations,0,NField,2024-00500825-001,,
2024-00041430,WESTMINSTER ST,2024-05-28T09:08:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00041430-001,,
2024-00041424,400 Block MARIETTA ST,2024-05-28T08:49:00.000,5,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00041424-001,,
2024-00041265,0 Block WATERPLACE PARK,2024-05-27T17:16:25.000,5,2024,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,CMain,2024-00041265-001,,
2024-00500820,BOWDOIN ST,2024-05-27T02:11:41.000,5,2024,Property Damage,Not Used,No Violations,0,NField,2024-00500820-001,,
2024-00041064,SPRUCE ST,2024-05-27T01:24:00.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2024-00041064-001,,Larceny-theft
2024-00041051,BAY ST,2024-05-27T00:53:00.000,5,2024,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,LRagosta,2024-00041051-001,,
2024-00040958,600 Block WATER STREET,2024-05-26T21:30:00.000,5,2024,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,Central Station,2024-00040958-001,,Larceny-theft
2024-00040958,600 Block WATER STREET,2024-05-26T21:30:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00040958-002,,
2024-00500818,HAYWARD ST,2024-05-26T15:02:38.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500818-001,,
2024-00500805,SNOW ST,2024-05-24T14:17:07.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500805-001,,Larceny-theft
2024-00500800,SPRUCE STREET ST,2024-05-24T02:21:31.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500800-001,,
2024-00038923,BENEDICT ST,2024-05-21T07:07:00.000,5,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MVoyer,2024-00038923-001,,
2024-00038923,BENEDICT ST,2024-05-21T07:07:00.000,5,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MVoyer,2024-00038923-002,,
2024-00038454,BROAD ST & SERVICE RD 7,2024-05-19T16:55:31.000,5,2024,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2024-00038454-001,,
2024-00038063,0 Block PLEASANT VALLEY,2024-05-18T08:32:32.000,5,2024,Property Damage,Not Used,No Violations,0,YGonzalez,2024-00038063-001,,
2024-00500751,400 Block MOUNT PLEASANT,2024-05-17T09:37:12.000,5,2024,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,NField,2024-00500751-001,,Larceny-theft
2024-00037682,STILLMAN ST,2024-05-17T03:06:47.000,5,2024,,Not Used,No violations,0,ADaCruz,2024-00037682-001,,
2024-00500749,MAIN ST,2024-05-16T21:59:36.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500749-001,,Larceny-theft
2024-00037508,CHAD BROWN ST,2024-05-16T15:09:00.000,5,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00037508-001,,
2024-00037488,400 Block RAPHAEL AVE,2024-05-16T13:20:00.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2024-00037488-001,,Larceny-theft
2024-00500740,"900 Block CAHIR ST, UNIT 902, 902",2024-05-15T18:31:12.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500740-001,,
2024-00500734,300 Block RICMOND ST,2024-05-14T22:56:04.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500734-001,,Larceny-theft
2024-00037042,0 Block WATERPLACE PARK,2024-05-14T21:13:38.000,5,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,CMain,2024-00037042-001,,
2024-00036775,POTTERS AVE,2024-05-14T00:48:56.000,5,2024,City Ordinance Violation,Not Used,No Violations,0,RByfield,2024-00036775-001,,
2024-00036606,0 Block BOWLET ST,2024-05-13T13:41:00.000,5,2024,Breaking and Entering,Not Used,"Under Investigation, Offense Pending",0,JPerez,2024-00036606-001,,Burglary
2024-00036598,200 Block ELMWWOD AVE,2024-05-13T13:27:32.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,MChasse,2024-00036598-001,,Larceny-theft
2024-00036376,WINSLOW ST &  GREENE ST,2024-05-12T19:06:00.000,5,2024,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,GGenao,2024-00036376-001,,Larceny-theft
2024-00036092,100 Block SABIN ST,2024-05-11T20:08:00.000,5,2024,Request for Assistance,Not Used,No Violations,0,CSimanski,2024-00036092-001,,
2024-00500718,ANGELL ST,2024-05-11T16:38:20.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500718-001,,Larceny-theft
2024-00036009,900 Block WASHINGTON ST,2024-05-11T14:07:00.000,5,2024,"Fraud, Swindle",19-9-29,BANK FRAUD,1,Central Station,2024-00036009-001,,
2024-00035901,KNOWLES ST  &  CYPRESS & ABBOTT,2024-05-11T02:25:36.000,5,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,RRaso,2024-00035901-001,,
2024-00500712,BRAYTON AVE,2024-05-11T00:45:48.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500712-001,,Larceny-theft
2024-00035771,0 Block FRANCIS ST,2024-05-10T19:11:26.000,5,2024,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,LAndreozzi,2024-00035771-001,,
2024-00500696,AMERICAS,2024-05-08T20:43:57.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500696-001,,
2024-00500695,FULTON ST,2024-05-08T11:44:53.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500695-001,,Larceny-theft
2024-00035014,WASHINGTON ST,2024-05-08T10:49:00.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2024-00035014-001,,Larceny-theft
2024-00500688,"200 Block 381 W FOUNTAIN ST, #207",2024-05-07T13:59:40.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500688-001,,Larceny-theft
2024-00034704,0 Block KELLEY ST,2024-05-07T13:38:00.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2024-00034704-001,,Larceny-theft
2024-00500682,400 Block MOUNTPLEASENT AVE,2024-05-07T10:29:46.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500682-001,,Larceny-theft
2024-00034578,SERVICE 7 RD &  BROAD ST,2024-05-07T00:45:00.000,5,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,DSchiavulli,2024-00034578-001,,
2024-00034578,SERVICE 7 RD &  BROAD ST,2024-05-07T00:45:00.000,5,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,DSchiavulli,2024-00034578-002,,
2024-00034578,SERVICE 7 RD &  BROAD ST,2024-05-07T00:45:00.000,5,2024,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,DSchiavulli,2024-00034578-003,,
2024-00500672,ESTEN ST ST,2024-05-06T01:58:17.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500672-001,,Larceny-theft
2024-00034233,EXIT 21  &  BROADWAY,2024-05-05T22:42:02.000,5,2024,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2024-00034233-001,,
2024-00034224,100 Block CALVERLEY ST,2024-05-05T20:58:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,IQuinn,2024-00034224-001,,
2024-00034224,100 Block CALVERLEY ST,2024-05-05T20:58:00.000,5,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,IQuinn,2024-00034224-002,,
2024-00034133,100 Block QUINCE ST,2024-05-05T12:48:12.000,5,2024,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,MRudolph,2024-00034133-001,Robbery,
2024-00500666,N MAIN ST,2024-05-04T18:38:01.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500666-001,,
2024-00500664,CHARLES ST,2024-05-04T14:02:11.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500664-001,,Larceny-theft
2024-00033531,PLEASANT VALLEY PKY,2024-05-03T13:17:00.000,5,2024,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,MVoyer,2024-00033531-001,,
2024-00033531,PLEASANT VALLEY PKY,2024-05-03T13:17:00.000,5,2024,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,MVoyer,2024-00033531-002,,
2024-00033387,ASHBURTON ST &  OVERPASS,2024-05-02T22:17:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,BAucoin,2024-00033387-001,,
2024-00033387,ASHBURTON ST &  OVERPASS,2024-05-02T22:17:00.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,BAucoin,2024-00033387-002,,Larceny-theft
2024-00500655,SPRUCE ST,2024-05-02T21:54:16.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500655-001,,
2024-00033170,100 Block SABIN ST,2024-05-02T10:34:00.000,5,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,AWagoner,2024-00033170-001,,Motor Vehicle Theft
2024-00033006,DEAN ST  &  W PARK ST,2024-05-01T20:52:48.000,5,2024,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2024-00033006-001,,
2024-00032824,UNION AVE &  RT10,2024-05-01T11:56:00.000,5,2024,Assistance Rendered,Not Used,No Violations,0,ITorres,2024-00032824-001,,
2024-00032821,SMITHFIELD AVE & WEEDEN ST,2024-05-01T11:47:00.000,5,2024,Assistance Rendered,Not Used,No Violations,0,LRamalho,2024-00032821-001,,
2024-00500639,GASPEE ST,2024-04-30T15:14:40.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500639-001,,
2024-00500635,MORRIS,2024-04-30T08:32:46.000,4,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500635-001,,Larceny-theft
2024-00500628,VALLEY ST,2024-04-29T10:58:25.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500628-001,,
2024-00500627,100 Block CALVERLEY ST,2024-04-29T09:20:45.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500627-001,,
2024-00500626,N MAIN ST &  SMITH ST,2024-04-29T02:15:11.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500626-001,,
2024-00500625,SPRUCE ST,2024-04-28T23:22:33.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500625-001,,
2024-00500624,ORANGE ST,2024-04-28T22:45:41.000,4,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500624-001,,Larceny-theft
2024-00500610,200 Block FOUNTAIN ST,2024-04-27T23:25:24.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500610-001,,
2024-00500608,0 Block ATWELLS,2024-04-27T22:14:19.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500608-001,,
2024-00031310,ATWELLS AVENUE,2024-04-26T14:01:00.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,Central Station,2024-00031310-001,,
2024-00030791,N MAIN ST,2024-04-24T15:06:00.000,4,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00030791-001,,
2024-00030687,ATWELLS AVE  &  JOHN J PARTINGTON WAY,2024-04-24T02:01:14.000,4,2024,Auto Towed,Not Used,Parking or MV Violation,0,JDennis,2024-00030687-001,,
2024-00030330,FINANCE WAY &  FRANCIS ST,2024-04-22T17:01:58.000,4,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,CMain,2024-00030330-001,,
2024-00030086,EXCHANGE TER &  FRANCIS ST,2024-04-21T19:02:41.000,4,2024,Auto Towed,Not Used,Parking or MV Violation,0,CMain,2024-00030086-001,,
2024-00029924,ATWELLS AVE &  SERVICE 7 RD,2024-04-21T02:27:00.000,4,2024,DUI,31-27-2.1,Chemical Test Refusal,1,STeran,2024-00029924-001,,
2024-00029924,ATWELLS AVE &  SERVICE 7 RD,2024-04-21T02:27:00.000,4,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,STeran,2024-00029924-002,,
2024-00029716,0 Block PROVIDENCE RAMP,2024-04-20T14:35:00.000,4,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,CMain,2024-00029716-001,,Larceny-theft
2024-00500554,NORTH MAIN ST,2024-04-20T00:37:06.000,4,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500554-001,,
2024-00029348,0 Block WEEDED STREET,2024-04-19T10:20:00.000,4,2024,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,Central Station,2024-00029348-001,,Motor Vehicle Theft
2024-00029133,CHAPIN AVE &  SERVICE 1 RD,2024-04-18T14:43:00.000,4,2024,Stolen Vehicle\Recovered,Not Used,No Violations,0,NAyala,2024-00029133-001,,
2024-00028806,RANDALL ST,2024-04-17T13:22:00.000,4,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00028806-001,,
2024-00500540,0 Block 55 JEFFERSON PARK RD,2024-04-16T22:02:03.000,4,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500540-001,,
2024-00500539,BRUSH HILL RD,2024-04-16T17:09:33.000,4,2024,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2024-00500539-001,,
2024-00028440,BLACKSONE STREET,2024-04-16T09:59:00.000,4,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station,2024-00028440-001,,Motor Vehicle Theft
2024-00500532,HOLDEN ST,2024-04-14T17:42:35.000,4,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500532-001,,
2024-00027818,0 Block PLEASANT VALLEY,2024-04-14T02:41:48.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,DPalumbo,2024-00027818-001,,
2024-00027678,BROAD ST,2024-04-13T17:56:00.000,4,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00027678-001,,
2024-00027568,BROAD STREET,2024-04-13T10:27:00.000,4,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00027568-001,,
2024-00027508,JOHN J PARTINGTON WAY  &  POINT ST,2024-04-13T03:00:00.000,4,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,VLopez,2024-00027508-001,,
2024-00027508,JOHN J PARTINGTON WAY  &  POINT ST,2024-04-13T03:00:00.000,4,2024,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,VLopez,2024-00027508-002,,
2024-00027431,BEACON AVE,2024-04-12T22:45:00.000,4,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00027431-001,,
2024-00027270,200 Block RESEVOIR AVE,2024-04-12T12:33:14.000,4,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ADeschamps,2024-00027270-001,,Larceny-theft
2024-00027147,ALASKA ST & RUSSO ST,2024-04-11T23:10:00.000,4,2024,Auto Towed,Not Used,Parking or MV Violation,0,LPrete,2024-00027147-001,,
2024-00500520,CHALKSTONE AVE,2024-04-11T11:02:12.000,4,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500520-001,,
2024-00026440,100 Block DELAIN ST,2024-04-10T00:32:00.000,4,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ASubramaniam,2024-00026440-001,,Larceny-theft
2024-00026243,SMITHFIELD AVE,2024-04-08T17:47:00.000,4,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00026243-001,,
2024-00026137,0 Block DORRANCE PL,2024-04-08T11:02:52.000,4,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,JManown,2024-00026137-001,,Motor Vehicle Theft
2024-00026036,PROVIDENCE,2024-04-07T22:47:00.000,4,2024,Suspicious Person,Not Used,No violations,0,Central Station,2024-00026036-001,,
